BlankieID,Tree,survey,blankie,Date,state,height,cardinal,Top.angle,Bottom.angle,Top.width,Bottom.width,Notes,Prosoma.length,Prosoma.width,Opisthosoma.length,Opisthosoma.width,Circumference..cm.,Scientific.Name,Common.Name,treeRadius,occupied,cardinalInRadians,SurveyName,BlankieWidth,BlankieLength,BlankieArea,surveyId
1107-03-01,1107,3,1,2019-01-11,,1.348,126,58.75,17.54,2.68,2.21,,NA,NA,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,TRUE,-3.76991118430775,2019-01,4.68443197755961,7.57363253856943,27.2943472162937,3
1107-03-02,1107,3,2,2019-01-11,,1.818,82,-62.46,-1.11,2.9,2.39,,NA,NA,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,TRUE,-3.00196631343025,2019-01,5.49789621318373,6.61991584852735,27.5736718800714,3
1115-01-02,1115,1,2,2019-01-11,,1.117,191,-67.66,-36.9,6.02,5.4,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,-4.90437519810407,2019-01,9.00420757363254,11.1079943899018,75.7182282948016,3
1115-01-03,1115,1,3,2019-01-11,Slightly damaged,0.73,193,42.44,-4.13,3.52,3.83,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-4.93928178314395,2019-01,6.87237026647966,8.75175315568023,44.3669853984016,3
1115-03-01,1115,3,1,2019-01-11,,1.715,144,64.62,30.59,1.69,1.95,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-4.08407044966673,2019-01,3.84291725105189,3.19775596072931,10.9810000216378,3
1115-03-02,1115,3,2,2019-01-11,,0.303,133,-40.14,-0.89,1.75,2.52,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-3.89208423194735,2019-01,3.67461430575035,5.18934081346424,13.9064341059349,3
1115-03-03,1115,3,3,2019-01-11,,0.432,109,-55,-24.53,2.41,2.91,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,-3.47320521146872,2019-01,4.76858345021038,4.1234221598878,15.901835084358,3
1115-03-04,1115,3,4,2019-01-11,,0.539,104,-83.97,-20.41,2.01,2.4,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-3.385938748869,2019-01,6.11500701262272,5.3015427769986,24.3539633612592,3
1115-03-05,1115,3,5,2019-01-11,,0.921,108,-38.15,-18.91,1.79,1.71,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-3.45575191894877,2019-01,3.61851332398317,6.53576437587658,18.5715494060417,3
1115-03-06,1115,3,6,2019-01-11,,1.612,48,-39.24,-11.82,0.9,1.22,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,-2.40855436775217,2019-01,3.87096774193548,3.92706872370267,11.8512340445621,3
1116-03-01,1116,3,1,2019-01-11,,0.335,105,-67.24,-5.36,2.24,2.11,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.40339204138894,2019-01,3.61851332398317,6.50771388499299,18.3535974852912,3
1116-03-02,1116,3,2,2019-01-11,,1.508,104,69.49,9.46,2.4,2.57,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.385938748869,2019-01,5.44179523141655,8.16269284712483,35.995113785459,3
1116-03-03,1116,3,3,2019-01-11,,0.998,91,62.86,-7.36,1.74,2.02,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.15904594610974,2019-01,4.23562412342216,5.52594670406732,18.7682569157443,3
1116-03-04,1116,3,4,2019-01-11,,1.365,90,35.07,17.69,1.56,2.31,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.14159265358979,2019-01,3.42215988779804,5.35764375876578,14.4713780738007,3
1116-03-05,1116,3,5,2019-01-11,,0.334,82,-48.69,16.36,1.97,1.63,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.00196631343025,2019-01,4.17952314165498,6.50771388499299,21.1145840914769,3
1116-03-06,1116,3,6,2019-01-11,,0.345,77,64.29,1.36,2.67,2.03,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-2.91469985083053,2019-01,5.5820476858345,7.26507713884993,32.3111755437487,3
1117-03-01,1117,3,1,2019-01-11,,0.641,120,-77.21,22.64,1.5,1.98,,0.92,0.75,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,TRUE,-3.66519142918809,2019-01,3.30995792426367,5.13323983169705,13.9992800505145,3
1117-03-02,1117,3,2,2019-01-11,,0.554,81,-43.62,28.01,5.59,5.31,,NA,NA,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,TRUE,-2.9845130209103,2019-01,11.0518934081346,19.0462833099579,161.757306208679,3
1118-01-08,1118,1,8,2019-01-11,,0.418,142,46.69,-11.31,2.48,3.33,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.04916386462684,2019-01,5.52594670406732,6.87237026647966,30.5888045887928,3
1118-01-17,1118,1,17,2019-01-11,,1.11,230,54.41,-9.07,2,2.28,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.58505360638185,2019-01,5.27349228611501,7.09677419354839,28.3667965591922,3
1118-03-01,1118,3,1,2019-01-11,Slightly damaged,0.476,207,96.56,26.76,2.48,2.35,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-5.18362787842316,2019-01,4.57223001402525,4.79663394109397,17.4227775493785,3
1118-03-02,1118,3,2,2019-01-11,,0.348,204,20.74,12.8,2.59,3.49,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.13126800086333,2019-01,4.7124824684432,9.45301542776999,37.8614746375172,3
1118-03-03,1118,3,3,2019-01-11,,1.76,164,-28.94,-27.06,1.55,2.27,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-4.4331363000656,2019-01,3.84291725105189,5.83450210378682,16.9561873363639,3
1118-03-04,1118,3,4,2019-01-11,,1.694,169,71.3,0.28,3.01,2.83,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.52040276266531,2019-01,5.77840112201964,8.30294530154278,36.9849459742825,3
1118-03-05,1118,3,5,2019-01-11,Slightly damaged,0.869,156,70.92,19.25,2.45,3,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.29350995990605,2019-01,5.66619915848527,6.84431977559607,30.2245022808236,3
1118-03-06,1118,3,6,2019-01-11,,0.675,165,49.03,-5.71,1.86,1.76,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.45058959258554,2019-01,3.47826086956522,5.75035063113604,14.7310319866082,3
1118-03-07,1118,3,7,2019-01-11,,0.506,149,76.69,4.5,1.43,1.66,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.17133691226645,2019-01,4.48807854137447,3.89901823281907,13.7293973472025,3
1118-03-08,1118,3,8,2019-01-11,,0.227,160,-37.17,-4.3,2.09,2.02,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-4.36332312998582,2019-01,4.57223001402525,6.03085553997195,20.5763923449306,3
1118-03-09,1118,3,9,2019-01-11,,0.585,118,-47.23,-1.9,1.49,2.15,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.63028484414821,2019-01,3.50631136044881,5.35764375876578,14.7931915596742,3
1118-03-10,1118,3,10,2019-01-11,,0.679,133,-68.86,-20.27,1.28,1.99,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.89208423194735,2019-01,4.06732117812062,6.92847124824684,21.7692266837671,3
1118-03-11,1118,3,11,2019-01-11,,0.583,107,-45,20.64,1.82,2.21,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.43829862642883,2019-01,4.57223001402525,6.4796633941094,22.699259789641,3
1118-03-12,1118,3,12,2019-01-11,,0.333,87,65.93,6.54,3.08,3.21,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.08923277602996,2019-01,6.53576437587658,7.74193548387097,37.8528195070903,3
1118-03-13,1118,3,13,2019-01-11,,0.581,59,-41.66,-0.79,1.91,1.96,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-2.60054058547155,2019-01,4.96493688639551,7.15287517531557,26.210095422813,3
1118-03-14,1118,3,14,2019-01-11,,1.495,100,82.37,0.83,1.97,2.13,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.31612557878923,2019-01,4.34782608695652,3.98316970546985,13.5067244462192,3
1118-03-15,1118,3,15,2019-01-11,,0.21,90,48.41,-5.93,1.88,2.33,,0.87,0.72,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.14159265358979,2019-01,3.28190743338008,5.72230014025245,14.644480682339,3
1118-03-16,1118,3,16,2019-01-11,,0.54,248,53.54,-11.76,2.06,2.15,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-5.89921287174083,2019-01,3.75876577840112,6.59186535764376,19.3324140535713,3
1118-03-17,1118,3,17,2019-01-11,,1.3,229,61.45,0,2.72,2.67,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.56760031386191,2019-01,6.33941093969144,7.82608695652174,37.6860115388625,3
1119-01-10,1119,1,10,2019-01-11,,1.347,196,-35.82,4.18,5.32,6.84,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-4.99164166070378,2019-01,16.5497896213184,16.5497896213184,198.769004404281,3
1119-03-01,1119,3,1,2019-01-11,,0.74,201,100.69,9.98,2.98,2.91,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,TRUE,-5.0789081233035,2019-01,5.97475455820477,6.7601683029453,31.6644012518466,3
1119-03-02,1119,3,2,2019-01-11,,1.395,118,93.06,42.76,2.69,2.86,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,TRUE,-3.63028484414821,2019-01,8.44319775596073,4.62833099579243,29.1473319576922,3
1119-03-03,1119,3,3,2019-01-11,,0.526,43,-106.17,-47.86,2.72,2.82,Entrance heights approx equal (i.e. blankie is horizontal),NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,TRUE,-2.32128790515246,2019-01,6.25525946704067,5.18934081346424,24.1997446736524,3
1119-03-04,1119,3,4,2019-01-11,,0.281,32,73.51,3.34,2.71,2.89,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,TRUE,-2.12930168743308,2019-01,5.10518934081346,7.9382889200561,31.6872193229721,3
1119-03-05,1119,3,5,2019-01-11,Slightly damaged,1.132,38,73.25,-0.43,2.03,2.99,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,TRUE,-2.23402144255274,2019-01,5.10518934081346,5.5820476858345,22.0162913159536,3
1119-03-06,1119,3,6,2019-01-11,,0.856,351,57.5,16.89,3.05,2.78,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-7.69690200129499,2019-01,5.72230014025245,7.57363253856943,30.2079788500086,3
1120-03-01,1120,3,1,2019-01-11,,1.495,202,49.76,-6.68,2.33,1.88,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,TRUE,-5.09636141582344,2019-01,4.23562412342216,7.12482468443198,23.0124181450875,3
1120-03-02,1120,3,2,2019-01-11,,0.649,46,84.44,29.05,2,1.53,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-2.37364778271229,2019-01,3.30995792426367,4.90883590462833,11.9393590089089,3
1120-03-03,1120,3,3,2019-01-11,,1.558,36,-54.41,5.28,1.61,1.76,,0.84,0.74,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-2.19911485751286,2019-01,3.42215988779804,4.43197755960729,13.3060827863225,3
1120-03-04,1120,3,4,2019-01-11,,0.882,5,-66.56,-10.12,5.8,6.46,,2.29,1.81,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-1.65806278939461,2019-01,14.109396914446,22.945301542777,222.013537410818,3
1120-03-05,1120,3,5,2019-01-11,,0.46,20,-72.3,-4.84,1.75,1.49,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-1.91986217719376,2019-01,3.84291725105189,6.22720897615708,17.7674091063775,3
566-03-01,566,3,1,2019-01-14,,0.402,199,29.95,-23.44,2.68,2.61,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.04400153826361,2019-01,5.63814866760168,10.3506311360449,42.4943299060328,3
566-03-02,566,3,2,2019-01-14,,1.755,172,-48.85,5.75,1.89,1.92,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-4.57276264022514,2019-01,4.23562412342216,6.56381486676017,21.6858226996532,3
566-03-03,566,3,3,2019-01-14,,1.923,32,-62.19,-5.02,2.18,2.31,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-2.12930168743308,2019-01,5.02103786816269,5.16129032258065,20.6314704476473,3
566-03-04,566,3,4,2019-01-14,Slightly damaged,1.286,356,-57.7,-31.15,2.58,2.88,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-7.78416846389471,2019-01,4.82468443197756,6.95652173913044,28.0402620930859,3
566-03-05,566,3,5,2019-01-14,,1.136,296,-64.31,24.39,3.03,3.93,,NA,1.12,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-6.73697091269811,2019-01,5.94670406732118,11.4726507713885,55.9168635380993,3
566-03-06,566,3,6,2019-01-14,,1.608,286,-58.48,-15.36,2.18,1.97,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,FALSE,-6.56243798749868,2019-01,5.41374474053296,5.35764375876578,21.3569277434305,3
566-03-07,566,3,7,2019-01-14,,1.382,237,-88.31,-55.03,2.15,2.52,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.70722665402146,2019-01,6.7601683029453,4.31977559607293,25.168332451428,3
566-03-08,566,3,8,2019-01-14,,0.882,229,43,-13.06,1.83,2.04,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.56760031386191,2019-01,3.92706872370267,5.46984572230014,16.5257913051347,3
566-03-09,566,3,9,2019-01-14,,0.837,316,-62.17,17.89,1.9,2.05,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-7.08603676309698,2019-01,3.14165497896213,6.42356241234222,16.5832298979678,3
566-03-10,566,3,10,2019-01-14,,1.484,203,49.02,-34.11,1.65,2.09,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.11381470834339,2019-01,2.41234221598878,3.87096774193548,7.50085075997946,3
566-03-11,566,3,11,2019-01-14,,1.633,203,-60.75,3.04,1.71,2.36,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.11381470834339,2019-01,4.4039270687237,4.62833099579243,15.3785931085491,3
566-03-13,566,3,13,2019-01-14,,1.002,206,70.83,8.04,3.29,3.11,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.16617458590322,2019-01,7.51753155680224,6.95652173913044,36.9204259111,3
567-03-01,567,3,1,2019-01-14,,1.305,32,-63.85,-2.75,2.79,2.71,,NA,NA,NA,NA,,Corymbia maculata,Spotted Gum,0,TRUE,-2.12930168743308,2019-01,3.67461430575035,6.87237026647966,19.0357791289398,3
567-03-02,567,3,2,2019-01-14,,0.881,31,-64.53,-13.53,2.31,2.48,,NA,NA,NA,NA,,Corymbia maculata,Spotted Gum,0,TRUE,-2.11184839491314,2019-01,5.49789621318373,6.11500701262272,24.7772779221392,3
9566-03-01,9566,3,1,2019-01-14,,1.787,7,-53.53,-0.93,2.95,2.97,,NA,NA,NA,NA,111,NA,NA,0.176661986832004,TRUE,-1.6929693744345,2019-01,5.46984572230014,11.7531556802244,48.3027092525311,3
1065-03-01,1065,3,1,2019-03-01,Slightly damaged,1.164,166,-52.74,13.87,3.38,3.38,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,FALSE,-4.46804288510548,2019-03,5.41843971631206,9.16312056737589,30.9746994617977,4
1065-03-02,1065,3,2,2019-03-01,Slightly damaged,0.773,161,36.42,-41.15,3.33,4.28,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,TRUE,-4.38077642250577,2019-03,7.85815602836879,12.3404255319149,63.0157436748654,4
1066-04-01,1066,4,1,2019-03-01,Good,1.06,229,-71.32,-10.56,4.4,5.06,,1.28,1.03,NA,NA,188,Eucalyptus grandis,Flooded Gum,0.299211293012763,TRUE,-5.56760031386191,2019-03,8.73758865248227,8.56737588652482,56.6345757255671,4
1066-04-02,1066,4,2,2019-03-01,Slightly damaged,1.68,308,20.49,-42.85,2.09,2.32,,NA,NA,NA,NA,188,Eucalyptus grandis,Flooded Gum,0.299211293012763,FALSE,-6.94641042293743,2019-03,4.19858156028369,6.83687943262411,22.9791257985011,4
1068-03-01,1068,3,1,2019-03-01,Good,1.25,170,42.27,-33.03,4.6,3.84,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,-4.53785605518526,2019-03,6.49645390070922,10.6099290780142,54.7344700970776,4
1068-03-04,1068,3,4,2019-03-01,Good,1.314,359,58.62,7.37,2.71,4.33,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,-7.83652834145454,2019-03,8.08510638297872,10.0425531914894,56.9082038126855,4
1068-03-05,1068,3,5,2019-03-01,Good,0.795,338,57.46,-6.96,3.8,4.91,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,-7.47000919853573,2019-03,8.87943262411348,12.2836879432624,77.1945073185453,4
1068-03-06,1068,3,6,2019-03-01,Good,0.956,341,-64.44,-5.46,4.18,4.09,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,-7.52236907609556,2019-03,9.33333333333333,15.290780141844,94.7187767214929,4
1068-03-08,1068,3,8,2019-03-01,Slightly damaged,0.685,311,55.73,-15.94,3.15,2.08,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,-6.99877030049726,2019-03,5.39007092198582,7.97163120567376,30.0821890246969,4
1068-03-10,1068,3,10,2019-03-01,Good,1.265,196,82.57,30.41,4.72,5.52,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,-4.99164166070378,2019-03,10.2127659574468,11.9716312056738,88.4374025451436,4
1068-03-11,1068,3,11,2019-03-01,Good,1.122,201,49.61,40.07,4.91,4.89,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,-5.0789081233035,2019-03,8.4822695035461,10.0992907801418,76.775212514461,4
1068-03-12,1068,3,12,2019-03-01,Good,1.704,234,-45.96,10.34,3.76,3.83,,NA,1.24,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,-5.65486677646163,2019-03,6.32624113475177,10.4397163120567,44.8339620743423,4
1068-04-01,1068,4,1,2019-03-01,Good,0.81,150,56.97,-21.61,2.43,2.99,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,-4.18879020478639,2019-03,4.4822695035461,9.9290780141844,34.701674966048,4
1068-04-02,1068,4,2,2019-03-01,Good,1.64,336,-86.72,-8.76,3.51,3.93,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,-7.43510261349584,2019-03,7.68794326241135,7.88652482269504,43.9060409436145,4
1106-03-01,1106,3,1,2019-03-01,Slightly damaged,0.247,144,-65.83,-4.95,1.53,2.92,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,-4.08407044966673,2019-03,4.08510638297872,3.5177304964539,9.20838992002414,4
1106-03-02,1106,3,2,2019-03-01,Good,0.35,137,-43.57,-7.01,3.33,3.64,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-3.96189740202713,2019-03,6.58156028368794,7.82978723404255,39.4788994517378,4
1106-03-03,1106,3,3,2019-03-01,Slightly damaged,0.515,147,-27.47,-12.51,2.65,2.43,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,-4.13643032722656,2019-03,4.8794326241134804,5.73049645390071,19.5965997686233,4
1106-03-05,1106,3,5,2019-03-01,Slightly damaged,0.238,120,49.88,10.44,2.7,2.78,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,-3.66519142918809,2019-03,4.65248226950355,5.98581560283688,20.7764196971983,4
1106-03-06,1106,3,6,2019-03-01,Slightly damaged,1.93,87,-46.87,8.48,4.46,5.13,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-3.08923277602996,2019-03,6.32624113475177,11.0354609929078,56.3955535435843,4
1106-03-08,1106,3,8,2019-03-01,Good,0.415,83,-54.1,-19.21,2.37,3.24,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-3.01941960595019,2019-03,5.78723404255319,7.20567375886525,29.5791962174941,4
1106-03-09,1106,3,9,2019-03-01,Slightly damaged,0.755,42,43.05,-14.34,3.91,3.31,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-2.30383461263252,2019-03,5.41843971631206,8.65248226950355,34.6075147125396,4
1106-03-10,1106,3,10,2019-03-01,Good,1.325,341,54.46,-4.57,2.58,3.81,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-7.52236907609556,2019-03,7.74468085106383,8.53900709219858,47.720738393441,4
1106-03-11,1106,3,11,2019-03-01,Slightly damaged,0.955,332,45,-22.22,3.11,3.36,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,-7.36528944341607,2019-03,5.02127659574468,8.99290780141844,31.802022031085,4
1106-03-12,1106,3,12,2019-03-01,Good,0.725,354,57.03,16.98,5.32,4.14,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-7.74926187885482,2019-03,8.05673758865248,13.758865248227,82.3676877420653,4
1106-04-01,1106,4,1,2019-03-01,Good,0.95,333,54.63,-4,5.5,4.65,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,-7.38274273593601,2019-03,6.38297872340426,17.4751773049645,80.6591217745586,4
1106-04-02,1106,4,2,2019-03-01,Good,1.37,304,39.22,-3.87,3.28,3.21,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,-6.87659725285766,2019-03,4.85106382978723,7.34751773049645,25.7870328454303,4
1107-01-02,1107,1,2,2019-03-01,Good,1.405,69,60.7,-0.73,6.18,6.06,,NA,1.29,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,TRUE,-2.77507351067098,2019-03,10.1276595744681,12.7375886524823,83.4622000905387,4
1107-01-03,1107,1,3,2019-03-01,Good,0.345,201,-62.91,4.96,3.2,4.03,,NA,NA,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,TRUE,-5.0789081233035,2019-03,8.17021276595745,12.6241134751773,74.9169558875308,4
1107-03-01,1107,3,1,2019-03-01,Good,1.348,144,45.32,0.57,2.97,3.28,,NA,NA,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,FALSE,-4.08407044966673,2019-03,4.51063829787234,7.17730496453901,26.1564307630401,4
1115-01-02,1115,1,2,2019-03-01,Slightly damaged,1.117,178,-44.45,-16.47,6.37,5.05,,1.19,0.97,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-4.6774823953448,2019-03,7.88652482269504,8.17021276595745,50.5439364217092,4
1115-01-03,1115,1,3,2019-03-01,Good,0.73,186,28.98,-38.4,4.3,4.35,,NA,1.06,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,-4.81710873550435,2019-03,8.11347517730496,12.0567375886525,70.6926210955183,4
1115-03-02,1115,3,2,2019-03-01,Good,0.303,131,-27.28,14.9,2.16,2.45,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,-3.85717764690747,2019-03,4.42553191489362,6.5531914893617,21.8749559881294,4
1115-03-03,1115,3,3,2019-03-01,Good,0.432,101,-40.36,-31.6,2.05,2.55,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,-3.33357887130917,2019-03,4.90780141843972,4.93617021276596,18.6654594839294,4
1115-03-04,1115,3,4,2019-03-01,Good,0.539,102,-62.54,-15.63,2.7,3.39,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,-3.35103216382911,2019-03,6.15602836879433,6.35460992907801,29.5075700417484,4
1116-03-02,1116,3,2,2019-03-01,Good,1.508,104,47.39,2.3,3.46,3.88,,1.43,1.16,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.385938748869,2019-03,7.26241134751773,10.7801418439716,59.3563704039032,4
1116-03-03,1116,3,3,2019-03-01,Good,0.998,91,31.66,0,2.81,2.57,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,-3.15904594610974,2019-03,4.22695035460993,7.3758865248227,24.2490820381269,4
1116-03-05,1116,3,5,2019-03-01,Good,0.334,81,-42.63,11.17,2.35,2.68,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-2.9845130209103,2019-03,5.1063829787234,6.8936170212766,26.0944620491927,4
1116-03-06,1116,3,6,2019-03-01,Good,0.345,74,72.87,-4.42,3.56,3.08,,NA,1.03,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-2.8623399732707,2019-03,6.32624113475177,8.25531914893617,38.8978421608571,4
1116-04-01,1116,4,1,2019-03-01,Good,1.19,49,43.5,-1.74,2.69,2.62,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,-2.42600766027212,2019-03,6.12765957446809,8.87943262411348,37.3671344499774,4
1116-04-02,1116,4,2,2019-03-01,Good,0.335,96,-59.22,34.94,4.31,3.88,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,-3.24631240870945,2019-03,6.97872340425532,13.1631205673759,71.1634223630602,4
